32 32
36.795413510101014 -0.4635609797459772 404.6559182740907
2.8557755803952635E-5 1.7030502528626955E-5 1.8719445640113524E-5 1.2959048940532525E-5 2.5353332611618477E-5 2.073295447410865E-5 4.122722710201931E-5 4.260577474284276E-5 6.970792059694954E-5 6.648642922582845E-5 1.1161487956634259E-4 1.1169756605170262E-4 1.1920028919187732E-4 1.0215875412222894E-4 1.1772685244038974E-4 9.190567179786694E-5 1.4273598224892175E-4 1.5860769392208972E-4 1.0774455625286916E-4 9.53178334821231E-5 7.098876876018479E-5 6.867815339300442E-5 1.3335261618523198E-5 6.397246412866203E-6 3.142306330818654E-5 8.243723103831067E-5 4.868964366789459E-5 3.9815408521721935E-5 5.5361513433943275E-6 2.0258297994474455E-5 2.3583977355336478E-5 3.905654086024566E-5 
8.13332490394142E-6 2.3374591653768603E-6 9.10580336367423E-6 1.8368470556400808E-6 2.3479735539126687E-5 1.1412249197539863E-5 4.642338207746582E-5 3.131163995662609E-5 6.670994147269286E-5 4.891919793614628E-5 8.137357747406677E-5 1.1066149339313699E-4 1.286589600893896E-4 9.716208995625097E-5 1.1654616963693502E-4 5.912981935666559E-5 9.359318804287982E-5 1.0524961829666436E-4 7.639763719780702E-5 5.8948413723325874E-5 3.905300492473374E-5 2.3233194583327477E-5 2.1940032829850438E-5 5.656675634424649E-5 1.087924825490401E-4 5.4073022189564214E-5 2.359906577659195E-5 3.674916808134914E-5 6.190530568405624E-5 3.9514329206436425E-5 5.67483425000275E-5 1.7018276204085853E-5 
7.60664992744064E-6 7.64628001526466E-6 4.210347109934982E-6 1.340441518097627E-5 1.0919412664040204E-5 2.1969089062439223E-5 2.759174984020162E-5 3.646004621761343E-5 2.7122328373323388E-5 4.2829065298198204E-5 1.8761136119925436E-5 8.57728829233217E-5 1.1210032670277185E-4 8.185751646140156E-5 1.0912429963303549E-4 5.233870371519799E-5 3.499133273648583E-5 3.2786580779674584E-5 3.269633328059327E-5 2.038516193063121E-5 1.6538776852722856E-5 9.367781123093984E-5 2.0716557212723313E-4 2.320581592234879E-4 1.534579409888193E-4 4.5081072487125607E-5 9.310029680246096E-5 1.9821325066824065E-4 1.307433571960109E-4 1.0588112346989885E-4 2.94541631536873E-5 3.0449647820744894E-6 
4.861143850276434E-6 3.5112771068328226E-6 5.574895256506149E-6 7.931371769125746E-6 1.0203438220630487E-5 9.506505192696213E-6 5.5276710250897405E-6 3.0154825976352808E-5 1.8531311671798579E-6 4.03844773278431E-5 1.3521718245230486E-6 6.966394581568756E-5 8.662051985293065E-5 7.712810382900659E-5 1.4968671799009796E-4 1.0769685835443613E-4 4.6048401774879876E-5 4.260113152299666E-5 6.695083662828844E-5 1.0758569683813935E-4 1.4065956617229403E-4 4.4429683014055564E-4 7.625715394671299E-4 5.845893524492842E-4 2.4133259865220883E-4 1.6273264875020778E-4 3.508066289636097E-4 3.4171201600430165E-4 2.1534762802141608E-4 8.01469738852329E-5 5.091638389023466E-7 4.980840196158852E-6 
1.8486405419311043E-7 4.102001683721282E-6 5.228075460728454E-6 1.44955707215162E-6 1.0099539985807634E-5 1.09044413737395E-5 1.0177101279028107E-6 1.1811550116203929E-5 1.578567194497698E-6 3.2380238697387267E-5 4.497272293925208E-5 4.993427434844954E-5 3.0671359911359875E-5 9.527911351439655E-5 2.539226565249526E-4 2.0559946339283595E-4 2.256404804837319E-4 4.23279860216333E-4 5.614790885536921E-4 5.203884513228551E-4 6.059512343006474E-4 0.0014707355590697364 0.0018015092430530737 8.420343997955545E-4 2.700084839759635E-4 4.3596688917808227E-4 5.880136425313291E-4 4.4715776551110487E-4 2.109150394561901E-4 3.574236413910518E-5 6.664085279467575E-7 2.3069088205940235E-6 
1.9052377670418062E-6 3.2165707830115593E-6 4.7311900866953085E-6 7.259895016220731E-6 8.664938797905742E-6 1.9028949455841237E-5 2.4637524828678785E-5 1.3443364808282219E-5 2.4690350280462217E-6 3.667492277999167E-5 1.3171624336236713E-4 7.89057694664187E-5 1.8768679036312795E-5 2.165238660551415E-4 3.381720020257882E-4 2.9327673484550094E-4 0.001132778495058426 0.0020293802790407626 0.0016162445282206937 9.630323934711895E-4 0.00175179450528486 0.0030580916041138516 0.002009620185100316 3.2841721402498096E-4 4.2097030102046144E-4 8.126377234163282E-4 7.55493521199581E-4 4.917069670696126E-4 1.9726361831780186E-4 3.878057857970709E-5 1.3023033383217677E-6 2.82899946662413E-6 
9.444199292778303E-6 7.012927997480884E-6 2.2131318566526942E-7 1.4926659614589176E-6 5.24146219542733E-6 1.849242885971084E-5 4.8577878784547944E-5 3.8259874343121925E-5 7.637227294391087E-6 6.387653922244711E-5 2.1982748518815958E-4 1.9273366547545412E-4 1.626821077629311E-4 4.765609839165294E-4 3.842461616547622E-4 7.276527036627888E-4 0.003110242270837862 0.0038183962679762835 0.0015683228096624062 0.0015183604540632664 0.0036659938333230796 0.003142248598201518 4.8450131513604153E-4 2.9470455544150054E-4 0.0012766819282662009 0.0011562748225412895 7.886441256778523E-4 5.589571720072088E-4 2.681689830968493E-4 5.9226651539133516E-5 2.388669194132506E-6 1.125513800103951E-6 
7.658326812192764E-7 3.583444761528945E-6 6.179312113306452E-6 3.625975129086596E-6 4.959290017477273E-6 1.4335859794725426E-5 5.252112233014111E-5 6.326514887607526E-5 1.8630928401321284E-5 1.1428735267503906E-4 3.768381608750297E-4 4.947544459709924E-4 5.647875747683057E-4 8.54257379793908E-4 6.793882393962004E-4 0.0013931652411562862 0.003548751084416101 0.002431219952719424 6.449495462380581E-4 0.003247454221113957 0.004148496777824928 0.001591681831731746 0.001500335573575043 0.003134944436892259 0.0025702575943152978 0.001204036100880408 8.518988830952189E-4 8.547679188494545E-4 4.944024669348845E-4 1.21752784522796E-4 1.5270592342517112E-5 3.2266006377131736E-6 
1.413759243984106E-5 1.5752396137103298E-5 9.044396549973948E-6 2.811883274702912E-6 7.789186704233379E-6 2.8273431876192162E-5 6.709284724613458E-5 9.176571512788603E-5 4.129336601889358E-5 2.1172540309538683E-4 8.196074944231174E-4 0.0014566933151922954 0.001590126762450285 0.0014839849712360545 0.0013049817978388917 0.0014084282983497201 0.0013614548903590018 2.6699988338337694E-4 0.0014986966395226255 0.0038061516326777793 0.0038794126170215446 0.007175272354222334 0.01118388239677675 0.008514689537906569 0.0033406633670758357 0.001061683220799537 0.001261103424354907 0.0015568259478712806 8.426516288768268E-4 1.5942339963448347E-4 5.092135445479182E-6 5.0700104181182755E-6 
1.4526172138604908E-6 2.057418437203181E-6 1.1375632254218114E-5 1.8419388034357858E-5 3.665121452019519E-5 9.107086295541983E-5 1.5942702139309115E-4 1.9562496661956364E-4 1.1720814773005563E-4 3.402683059723697E-4 0.0014437095970564885 0.0029821698928820272 0.0031774525214821664 0.0020696919959575805 0.0014502689951554728 0.0010251656202005842 2.6905882222265045E-4 8.454050930401409E-4 0.00347045321197749 0.00827343628649314 0.018730980987889802 0.03080004330243629 0.027777324936426873 0.012605495646450695 0.002714679138478121 9.1306194749766E-4 0.0021913274370174876 0.0024937218173265783 0.0010473516614554934 1.334745025621758E-4 2.015170269624463E-6 6.761943266520366E-6 
