32 32
36.795413510101014 -0.4635609797459772 404.6559182740907
0.0 0.0 0.0 0.0 0.0 9.383124669467459E-5 3.491815730608666E-4 0.0 6.409480248526627E-5 8.864004322777532E-4 6.32757752753833E-4 3.0199503153672837E-5 7.817832175702415E-5 2.3518185615836185E-5 0.0011489734668135715 0.0019725196109598437 2.5194681791796867E-4 2.987599443908123E-4 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 9.475293472286209E-4 1.5758863182998507E-4 2.59977394991097E-4 1.3913999813479293E-4 0.0 
0.0 0.0 0.0 0.0 0.0 2.572257670292721E-4 9.402408960831934E-4 0.0 1.954409853739759E-4 2.3678828453734836E-4 5.902309522823148E-4 1.2177894336252691E-4 5.5494859474722E-4 2.7610800338300043E-4 3.477080269209005E-4 2.9056585133413134E-4 3.529399393074245E-4 0.0012830384872731396 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.001392913654613664 1.0596135959795391E-4 1.742656551763975E-4 6.773026116153961E-4 3.886440021940651E-4 
0.0 0.0 0.0 0.0 0.0 3.77345962726252E-4 4.029405869775709E-4 0.0 0.0 9.361416048666476E-5 8.945223554809477E-4 8.573902570428489E-4 0.0 4.47542189696726E-4 8.532244402158683E-4 6.819490617583292E-4 3.867968784322788E-4 4.056579215020924E-5 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 4.656924543418393E-4 2.521090517443626E-4 4.848829223360913E-4 4.349034287119288E-4 3.3515372220337743E-4 
0.0 0.0 0.0 0.0 0.0 4.5121456410552127E-4 1.0856471709808553E-4 0.0 0.0 0.0 6.379474984020488E-5 0.0010420019056774743 0.0 0.0 4.0334940424008005E-4 9.94111201803135E-5 8.081914623451595E-4 0.0 0.0 5.6211705004068485E-5 6.325783570005706E-5 6.788880177273632E-4 0.0 0.0 0.0 0.0 2.2638529816661413E-4 1.110874570151415E-4 3.54607755154055E-4 3.2502225875306905E-4 0.0 0.0 
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 2.806329836434238E-4 0.0 0.0 0.0 7.474969661187836E-5 6.404904430431377E-4 7.987753847568461E-5 8.120207346022937E-5 3.061135043451707E-4 1.7741817635895377E-4 8.911440590753575E-6 8.925424119134828E-4 4.3117805553072623E-4 0.0 0.0 0.0 1.4496022249678857E-4 5.679950543386657E-4 6.111202414023585E-4 0.0 0.0 0.0 
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.7038556023809954E-4 0.0 0.0 0.0 1.6654966087065502E-4 0.0012090511684305387 9.117776980965006E-4 0.0 5.686177179388955E-4 0.0018097785157693946 0.0020601457209527465 0.0029975731058725203 0.003167796159447548 0.0025999395403076657 4.747322532108653E-4 1.8292693442461093E-4 0.0014437652073660365 1.9589287303621454E-5 2.6267461778820076E-4 4.162285388923836E-4 0.0 0.0 0.0 
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 9.717608341963015E-5 7.325250855772218E-4 2.61880245116324E-5 0.0 0.0 0.0017668869408657276 0.0012805771728899636 0.00566275746495714 0.009738176705029659 0.010659467302790921 0.006601452405373148 0.0020425251324248566 0.009950506911250899 0.013708103706214362 0.005066663155013987 1.3838887757807047E-4 2.7555670473951993E-4 9.895241219215756E-4 0.0 0.0 6.432283896180262E-4 0.0 0.0 0.0 
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 3.7099441260831327E-4 6.663020046847149E-4 1.2674307708380658E-4 0.0 0.0 0.0014349936740286333 0.002718389090041099 0.005270090125313229 0.017833196032040147 0.012033867256170932 4.862540056647226E-4 0.00272106504371272 0.013189605396490951 0.008323527128091123 0.001365785273103551 8.86895047861031E-4 0.0018804612269589273 3.2427205120839355E-4 0.0 0.0 3.3359642370606505E-4 0.0 0.0 0.0 
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 2.27719037584713E-4 9.114135456974599E-4 4.873638072713873E-4 3.57724533247419E-4 5.275824555071023E-5 0.0011832626161023168 0.0022928311626669697 0.001086465944123894 8.697144062533685E-4 3.7252045994627404E-4 0.0011415271000469187 0.0021324914698107374 0.003843099680410156 0.0010809594770983754 0.0019626663730010377 0.0019268924965370666 6.81479939757792E-4 6.0504991344874336E-5 0.0 0.0 0.0 0.0 0.0 0.0 
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.002223266039273114 0.0026636102974912116 7.651509849931216E-4 9.047314743511072E-4 0.003644349643122779 0.0010656389715356814 0.0 0.0030690863139656603 0.0068013719208077535 0.0021224949461464177 0.0016432460176846078 0.004765595552209342 0.018093739546671723 0.010520899347953654 0.0018147706501597995 0.0 7.653594926508147E-5 2.061651906551166E-4 0.0 0.0 0.0 0.0 
0.0 0.0 0.0 0.0 0.0 0.0 2.5367829276053816E-4 0.0 0.0 0.0 0.001381632307706573 0.004115243944166494 0.003133443341837566 8.117383907326551E-4 7.620415466116049E-4 0.004634821365596866 0.007608824819795769 0.00915493348972284 0.006250949527268985 0.009770781362130063 0.05037943761555642 0.06349963620837726 0.079024262742656 0.019279214660902967 0.002215039984900857 2.2758785755275097E-4 0.0012307312962949817 2.8772889354737943E-4 0.0 0.0 0.0 0.0 
